id,overview,name,popularity
70485,"A demented serial killer taunts a retired police detective with a series of lurid letters and emails, forcing the ex-cop to undertake a private, and potentially felonious, crusade to bring the killer to justice before he can strike again. Based on the bestselling novel by Stephen King.",Mr. Mercedes,55.476
103435,,Heirs by Accident,31.622
19092,"When the entire world blacks out for two minutes and seventeen seconds, everyone sees a flash of their own future 6 months from the present. For some, the future is hopeful, while for others, it is unexpected. For a few, it doesn't seem to exist. Knowing their fate will alter each person's life, destinies will be changed.",FlashForward,121.196
77606,"With a little help from his brother and accomplice, Tim, Boss Baby tries to balance family life with his job at Baby Corp headquarters.",The Boss Baby: Back in Business,99.902
2410,"The series stars Gary Coleman and Todd Bridges as Arnold and Willis Jackson, two African American boys from Harlem who are taken in by a rich white Park Avenue businessman named Phillip Drummond and his daughter Kimberly, for whom their deceased mother previously worked. During the first season and first half of the second season, Charlotte Rae also starred as the Drummonds' housekeeper, Mrs. Garrett.",Diff'rent Strokes,15.414
82565,,El secreto de Selena,43.626
2437,"Fun-loving Pocoyo is curious about absolutely everything, and he loves to play and explore with his companions.",Pocoyo,247.019
88052,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",Black Summer,35.909
104157,"A year after a subglacial volcano erupts, mysterious elements from prehistoric times emerge from the melting ice, bringing unforeseen consequences.",Katla,27.67
2328,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",Power Rangers,142.202
88512,A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.,Bonding,40.152
90972,A post apocalyptic saga spanning multiple timelines telling the stories of survivors of a devastating flu as they attempt to rebuild and reimagine the world anew while holding on to the best of what's been lost.,Station Eleven,40.889
116989,The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. A dive into crime's darkest places.,Crime Scene: The Vanishing at the Cecil Hotel,22.165
32415,A late night television talk show hosted by  Conan O'Brien.,Conan,1005.004
67487,"In a world where superheroes have been real for decades, an accountant with zero powers comes to realize his city is owned by a super villain. As he struggles to uncover this conspiracy, he falls in league with a strange blue superhero.",The Tick,46.697
73117,Go deep into the clandestine world of the legendary brotherhood of warrior monks known as The Knights Templar.,Knightfall,62.646
89247,"Kate Kane, armed with a passion for social justice and a flair for speaking her mind, soars onto the streets of Gotham as Batwoman, an out lesbian and highly trained street fighter primed to snuff out the failing city's criminal resurgence. But don't call her a hero yet. In a city desperate for a savior, Kate must overcome her own demons before embracing the call to be Gotham's symbol of hope",Batwoman,98.499
4615,The legendary son of Zeus journeys across the earth fighting monsters and helping people.,Hercules: The Legendary Journeys,124.84
64122,A young Healer armed with an unpredictable magic guides a runaway Elf in her perilous quest to save the peoples of the Four Lands from an age-old Demon scourge.,The Shannara Chronicles,71.204
86850,"Transylvania, 1897. The blood-drinking Count Dracula is drawing his plans against Victorian London. And be warned: the dead travel fast.",Dracula,38.883
1759,"The Cosby Show is an American television situation comedy starring Bill Cosby, which aired for eight seasons on NBC from September 20, 1984 until April 30, 1992. The show focuses on the Huxtable family, an upper middle-class African-American family living in Brooklyn, New York.",The Cosby Show,176.502
4331,"With the strength of Hercules, the wisdom of Athena, the speed of Mercury and the beauty of Aphrodite, she’s Wonder Woman. Beautiful Amazon princess Wonder Woman travels to 1940s America disguised as Diana Prince, assistant to handsome but trouble-prone Major Steve Trevor. Using her golden belt, which imbues her with astonishing strength, her bullet-deflecting bracelets, a golden lasso that dispels dishonesty and an invisible supersonic plane, Wonder Woman combats evil.",Wonder Woman,49.968
82585,"A former U.S. Marine, Lázaro Mendoza, enters a maximum security prison in Mexico (La Rotunda), under a false identity and accused of an alleged triple murder. Now as Dante Pardo, his mission is to infiltrate a dangerous band of inmates and guards that operate inside and outside of prison who are the prime suspects of the kidnapping of the teenage daughter of U.S. Judge, John Morris. Inside La Rotunda, Lázaro has to find out who carried out the kidnapping and the whereabouts of the girl.",The Inmate,50.86
30773,"From his home in Jellystone Park, Yogi Bear dreams of nothing more in life than to outwit as many unsuspecting tourists as he can and grab their prized picnic baskets all while staying one step ahead of the ever-exasperated Ranger Smith. Yogi's little buddy, Boo-Boo, tries to keep Yogi out of trouble but rarely succeeds. That's okay because not even Ranger Smith can stay mad for long at the lovable, irresistible Yogi Bear.",The Yogi Bear Show,75.802
103302,"In 1993, six months after the events of The Silence of the Lambs, FBI Agent Clarice Starling returns to the field to pursue serial murderers and sexual predators while navigating the high stakes political world of Washington, D.C.",Clarice,35.647
68427,"The maiden crew of the Daedalus spacecraft must push itself to the brink of human capability in order to successfully establish the first sustainable colony on Mars. Set both in the future and in the present day, this series blends scripted elements set in the future with documentary vérité interviews with today’s best and brightest minds in modern science and innovation, illuminating how research and development is creating the space technology that will enable our first attempt at a mission to Mars.",Mars,34.299
66008,"An unusual, real-world romance involving relatable people, with one catch - there are three of them! You Me Her infuses the sensibilities of a smart, grounded indie rom-com with a distinctive twist: one of the two parties just happens to be a suburban married couple.",You Me Her,63.92
66023,"Marcella is shocked to the core of her being when her husband Jason leaves her unexpectedly, confessing he no longer loves her. Heartbroken, Marcella returns to the Met’s Murder Squad. Ten years ago Marcella gave up her fast-tracked police career to marry and devote her life to her family. With the abrupt end to her marriage and isolated from her 13 year old daughter and 10 year old son, Marcella throws herself into work to stop herself from falling apart.",Marcella,63.462
57532,PAW Patrol is a CG action-adventure for old children and preschool series starring a pack of six heroic puppies led by a tech-savvy 10-year-old boy named Ryder.,PAW Patrol,689.511
56295,"A coming-of-age story, Forward Unto Dawn follows a cadet, Thomas Lasky, at a twenty-sixth century military training academy as it is attacked by the Covenant, an alliance of alien zealots. Lasky is unsure of his future within the military but feels pressured to follow in the footsteps of his mother and brother. Lasky and his surviving squad mates are rescued by the Master Chief and, after the death of his romantic interest, Chyler Silva, Lasky is inspired by the Chief to take initiative and aids him in saving the remaining cadets.",Halo 4: Forward Unto Dawn,126.152
105213,"At a high school in a rural, isolated ranching community, families panic when teens contract a mysterious ""kissing disease"" that quickly spreads.",Kissing Game,22.847
93784,"The story of the town and people who live above “The Loop,” a machine built to unlock and explore the mysteries of the universe – making things possible that were previously relegated only to science fiction.",Tales from the Loop,41.339
48860,"The story of several young people from around the world who represent the next stage in human evolution, possessing special powers, including the ability to teleport and communicate with each other telepathically. Together they work to defeat the forces of evil.",The Tomorrow People,45.191
77459,"A post-apocalyptic story about a botched U.S. government experiment that turns a group of death row inmates into highly infectious vampires, and an orphan girl who might be the only person able to stop the ensuing crisis.",The Passage,24.708
95594,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,Fast & Furious Spy Racers,124.36
5028,When a blizzard hits an isolated island town it brings with it a mysterious stranger intent on terrorizing the people for a sinister purpose.,Storm of the Century,24.648
12782,"Story of love between Marimar and Sergio. Sergio is from a wealthy family, and Marimar lives with her poor grandparents in a hut in front of the ocean.",Marimar,95.088
2275,"After fully recovering from her near fatal bout of bionic rejection, Jaime Sommers, the first female cyborg, is assigned to spy missions of her own.",The Bionic Woman,79.549
94413,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before and begins fearing for her own life.,The Mess You Leave Behind,31.677
4515,"A much more lavish version of the popular Superman television series which had first aired forty years earlier, Lois & Clark focused more on the Man of Steel's early adult years in Metropolis. With the unknowing help of Lois Lane, Clark Kent created Superman there in Metropolis after finding work at the world-famous Daily Planet newspaper, where he meets fellow reporter Lois Lane.",Lois & Clark: The New Adventures of Superman,201.595
3772,"Modern-day Texas Ranger, Cordell Walker's independent crime-solving methods have their roots in the rugged traditions of the Old West. Walker's closest friend is former Ranger, C.D. Parker, who retired after a knee injury, and now owns ""C.D.'s,"" a Country/Western saloon/restaurant. Rookie Ranger, James ""Jimmy"" Trivette is an ex-football player who bases his crime-solving methods on reason and uses computers and cellular phones. Alex Cahill is the Assistant DA who shares a mutual attraction with Walker, but often disagrees with his unorthodox approach to law enforcement.","Walker, Texas Ranger",162.403
86550,Traverse a post-apocalyptic world in which a cataclysmic event decimates every mammal with a Y chromosome but for one cisgender man and his pet monkey. Follow the survivors in this new world as they struggle with their efforts to restore what was lost and the opportunity to build something better.,Y: The Last Man,32.333
2675,"Disney's The Little Mermaid is an American animated television series produced by Walt Disney Television Animation based on the 1989 Disney film of the same name. It features the adventures of Ariel as a mermaid prior to the events of the film. This series is the first Disney television series to be spun off from a major animated film. Some of the voice actors of the film reprise their roles in the series, among them Jodi Benson as Ariel, Samuel E. Wright as Sebastian, Kenneth Mars as King Triton, and Pat Carroll as Ursula.",The Little Mermaid,64.465
61378,"After years away from the CIA, Elizabeth McCord is pulled back into the political arena. The newly appointed Secretary of State is tough, fair, and smart, driving international diplomacy, wrangling office politics, and circumventing protocol as she negotiates global and domestic issues, both at the White House and at home.",Madam Secretary,239.945
114922,"What if you lost your memory? What if a spy didn’t know they were a spy? Years ago, the top agents of Citadel, Mason Kane and Nadia Sinh, had their minds wiped. But, they’re called back to action as sinister forces emerge from the past. With the help of spymaster Bernard Orlick, these former lovers must remember the past to save the future.",Citadel,51.474
113985,"A rancher fighting for his land and family stumbles upon an unfathomable mystery at the edge of Wyoming’s wilderness, forcing a confrontation with the Unknown in ways both intimate and cosmic in the untamable American West.",Outer Range,39.454
63647,"The peaceful alien invasion of Earth by the mysterious “Overlords,” whose arrival begins decades of apparent utopia under indirect alien rule, at the cost of human identity and culture.",Childhood's End,34.327
7354,"A group of family and friends travels to a secluded island for a destination wedding. They've come to laugh... to love... and, though they don't know it... to die. As the wedding festivities begin, friendships are tested and secrets exposed as a murderer claims victims, one by one, transforming the wedding week of fun and celebration into a terrifying struggle for survival.",Harper's Island,40.002
103505,An inept magician pulls off the trick of his life: accidentally disappearing a wanted criminal during a police raid. Now he's going to pay for that.,The Unremarkable Juanquini,28.857
71146,"Young CIA analyst Joe Turner has his idealism tested when he learns that the CIA has been using an algorithm he developed to spy on American citizens, leading the organization to a terrorist plot that threatens the lives of millions.  Inspired by Sydney Pollack’s 1975 political thriller Three Days of the Condor.",Condor,58.875
3579,"The Angry Beavers is an American animated television series created by Mitch Schauer for the Nickelodeon channel. The series revolves around Daggett and Norbert Beaver, two young beaver brothers who have left their home to become bachelors in the forest near the fictional Wayouttatown, Oregon.",The Angry Beavers,160.624
2389,"Ed Deline is a strict ex-CIA officer who went from being Head of Security to becoming President of Operations of the Montecito, whose job is to run the day-to-day operations of the casino. Following his departure, former Marine Danny McCoy, Ed's former protégé, becomes the Montecito's new President of Operations.",Las Vegas,202.019
77184,"Kidnapped as children and conscripted into a brutal military training and augmentation program, the Spartans were designed to be the ultimate weapon against chaos and insurgency—but when a dangerous alien alliance known as the Covenant declares war on humanity, the Spartans might be our only hope.",Halo: The Fall of Reach,97.125
62126,"Given superstrength and durability by a sabotaged experiment, a wrongly accused man escapes prison to become a superhero for hire.",Marvel's Luke Cage,128.364
1433,"The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their college-aged daughter, Hayley Smith; and their high-school-aged son, Steve Smith. Outside of the Smith family, there are three additional main characters, including Hayley's boyfriend turned husband, Jeff Fischer; the family's man-in-a-goldfish-body pet, Klaus; and most notably the family's zany alien, Roger, who is ""full of masquerades, brazenness, and shocking antics.""",American Dad!,726.306
10126,"Taz-Mania is an American cartoon sitcom produced by Warner Bros. Animation from 1991 to 1995, broadcast in the United States on Fox and in Canada on Baton Broadcast System. The show follows the adventures of the classic Looney Tunes character, Taz in the fictional land of Tazmania.

Similar to other Warner Brothers cartoons of its time, such as Animaniacs and Tiny Toon Adventures, Taz-Mania frequently broke the fourth wall, and often made jokes showing that Taz could actually speak perfectly normal when he wanted to. The intro indicates that, in this rendering of Tasmania, ""the sky's always yellow, rain or shine"". The title song is performed by Jess Harnell and Jim Cummings.",Taz-Mania,133.485
62196,"A young woman is recruited into a secret government agency to be “stitched” into the minds of the recently deceased, using their memories to investigate murders.",Stitchers,74.659
100698,A zoo owner spirals out of control amid a cast of eccentric characters in this true murder-for-hire story from the underworld of big cat breeding.,Tiger King,44.915
86382,"In a world mostly wiped out by the plague and embroiled in an elemental struggle between good and evil, the fate of mankind rests on the frail shoulders of the 108-year-old Mother Abagail and a handful of survivors. Their worst nightmares are embodied in a man with a lethal smile and unspeakable powers: Randall Flagg, the Dark Man.",The Stand,48.478
877,"Set 58 years before Battlestar Galactica, Caprica follows two rival families - the Graystones and the Adamas - as they grow, compete, and thrive in the vibrant world of the peaceful 12 Colonies, living in a society close to our own. Entangled in the burgeoning technology of artificial intelligence and robotics that will eventually lead to the creation of the Cylons, the two houses go toe-to-toe, blending action with corporate conspiracy and sexual politics.",Caprica,61.032
156902,"A master thief and his crew attempt an epic and elaborate heist worth $7 billion dollars — but betrayal, greed and other threats undermine their plans.",Kaleidoscope,45.525
83247,"Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments.",Haunted,35.074
49157,Harry Houdini emerges as America's first bonafide world-renowned superstar.,Houdini,25.822
135864,A Christmas vacation turns into a nightmare for a teenager and her family when they discover an ancient menace that stalks their island getaway.,Elves,23.884
99356,A young boy holds the fate of the kingdom in his hands when he embarks on a quest to deliver a secret message in this sweeping fantasy series.,The Letter for the King,50.605
80213,"Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night.",The Purge,72.492
5687,"Classic Saturday-morning cartoon series featuring magical blue elf-like creatures called Smurfs. The Smurfs, named for their personalities, inhabit a village of mushroom houses in an enchanted forest. These loveable creatures are led by Papa Smurf and live carefree... except for one major threat to their existance: Gargamel, an evil but inept wizard who lives in a stone-built house in the forest; and his feline companion, the equally nasty Azrael. ",The Smurfs,441.07
237,"Kung Lao has triumphed in the Mortal Kombat tournament, defeating Shang Tsung and saving Earth Realm. Now, he must train a new generation of warriors for the next tournament. Meanwhile, an exiled Shang Tsung attempts to thwart Lao's efforts with the aid of supernatural warriors such as Scorpion and Sub-Zero.",Mortal Kombat: Conquest,43.393
73987,"This anthology series brings to life Aaron Mahnke's “Lore” podcast and uncovers the real-life events that spawned our darkest nightmares. Blending dramatic scenes, animation, archive and narration, Lore reveals how our horror legends - such as vampires, werewolves and body snatchers - are rooted in truth.",Lore,39.51
97754,"As Dwayne Johnson runs for president in 2032, he takes a comedic look back at his extraordinary life through the outrageous stories of his family and youth that shaped him into the man he is today. He explores his childhood years living amid influential wrestling icons while his dad rose to fame in the business, his rebellious teenage years attending high school in Pennsylvania, and his football years teamed up with powerhouse players at the University of Miami. In his telling, Johnson explains that while his experiences have been larger than life, he remains a down-to-earth guy who still relates to the American people.",Young Rock,69.144
72792,"After his daughter goes missing, a widower begins uncovering the dark secrets of the people closest to him.",Safe,25.677
2706,"A working-class family struggles to get by on a limited income in the fictional town of Lanford, Illinois.",Roseanne,28.633
92433,A humble young woman allows herself be manipulated by her twin sister to replace her so she can leave with another man.,The Usurper,37.992
1667,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.",Saturday Night Live,715.172
19614,"In 1960, seven outcast kids known as ""The Losers' Club"" fight an evil demon who poses as a child-killing clown. Thirty years later, they reunite to stop the demon once and for all when it returns to their hometown.",It,66.607
103465,"The team behind Frozen II open their doors to cameras for a six-part documentary series to reveal the hard work, heart, and collaboration it takes to create one of the most highly-anticipated films in Walt Disney Animation Studios’ near-century of moviemaking. Cameras were there to capture an eye-opening - and at times jaw-dropping - view of the challenges and the breakthroughs, the artistry, creativity and the complexity of creating the #1 animated feature of all time.",Into the Unknown: Making Frozen II,31.035
61888,"The year is 2022, and after an unlikely event, only one man is left on earth: Phil Miller, who used to be just an average guy who loved his family and hated his job at the bank. Now, in his RV, Phil searches the country for other survivors.",The Last Man on Earth,149.729
96557,"In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.",Pandemic: How to Prevent an Outbreak,20.585
2745,"Aladdin is an animated television series made by Walt Disney Television which aired from 1994 to 1995, based on the original 1992 feature. It was animated at the Slightly Offbeat Productions Studios in Penrose, Auckland, New Zealand. Coming on the heels of the direct-to-video sequel The Return of Jafar, the series picked up where that installment left off, with Aladdin now living in the palace, engaged to beautiful and spunky Princess Jasmine. ""Al"" and Jasmine went together into peril among sorcerers, monsters, thieves, and more. Monkey sidekick Abu, the animated Magic Carpet, and the fast-talking, shape-shifting Genie came along to help, as did sassy, complaining parrot Iago, formerly Jafar’s pet but now an antihero. Jafar, having previously been destroyed in the second movie, returns in only one episode which also serves as a crossover with Hercules: The Animated Series.",Aladdin,103.261
19566,Frank Herbert's Dune is a three-part miniseries written and directed by John Harrison and based on Frank Herbert's 1965 novel Dune.,Frank Herbert's Dune,55.649
62823,"What starts as a YouTube video going viral, soon leads to problems for the teenagers of Lakewood and serves as the catalyst for a murder that opens up a window to the town's troubled past. Everyone has secrets. Everyone tells lies. Everyone is fair game.",Scream: The TV Series,91.183
100333,"A modern love story set during the summer on Italy’s Adriatic Coast. An undeniable attraction brings together Ale and Summer, who come from very different worlds. For both, these holidays will be an unforgettable journey that will take them far from who they were before they met.",Summertime,56.555
16118,"Ben Mears has returned to his hometown to write a book about the supposedly haunted Marsten House. When people around the Marsten House start dying mysteriously, Mears discovers that the owner of the mansion is actually a vampire who is turning them into an army of undead slaves.",Salem's Lot,34.584
111837,"Many years after the events of the original film, legendary sorcerer Willow leads a group of misfit heroes on a dangerous rescue mission through a world beyond their wildest imaginations.",Willow,64.094
31631,"A young CIA operative, Annie Walker, is mysteriously summoned to headquarters for duty as a field operative. While Annie believes she's been promoted for her exceptional linguistic skills, there may be something or someone from her past that her CIA bosses are really after. Auggie Anderson is a CIA military intelligence agent who was blinded while on assignment and is Annie's guide in this world of bureaucracy, excitement and intrigue.",Covert Affairs,103.418
4454,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way.",Will & Grace,235.051
84052,"When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",Perfume,46.165
121710,"A prisoner on death row in the US, a vicar in a quiet English town, and a maths teacher trapped in a cellar cross paths in the most unexpected way.",Inside Man,26.99
83685,"Rooted in the conflict between characters connected to the deity Santa Muerte and others allied with the Devil, this saga explores an exciting mix of the supernatural and the combustible reality of 1938 Los Angeles, a time and place deeply infused with Mexican-American folklore and social tension.",Penny Dreadful: City of Angels,46.481
46080,"Masha is an energetic three-year-old who can’t seem to keep herself out of trouble. Bear is a warm, fatherly figure that does his best to guide his friend and keep her from harm, often ending up the unintended victim of her misadventures.",Masha and the Bear,236.121
114472,Nick Fury and Talos discover a faction of shapeshifting Skrulls who have been infiltrating Earth for years.,Secret Invasion,141.26
39362,"Five ordinary people with superhuman physical and mental abilities are brought together to form one extraordinary team of Alphas. Operating within the U.S. Department of Defense, the team investigates cases that point to others with Alpha abilities.",Alphas,81.358
61335,"Fortitude is a place like nowhere else. Although surrounded by the savage beauty of the Arctic landscape, Fortitude is one of the safest towns on earth. There has never been a violent crime here. Until now. In such a close-knit community a murder touches everyone and the unsettling, mysterious horror of this crime threatens the future of the town itself.",Fortitude,49.059
2408,The Wild Thornberrys is an American animated television series that aired on Nickelodeon.,The Wild Thornberrys,211.735
2370,Aspiring restaurateurs brave Ramsay and his fiery command of the kitchen as he puts the competitors through an intense culinary academy to prove they possess the right combination of ingredients to win a life-changing grand prize.,Hell's Kitchen,468.795
64555,"The chaotic and violent struggle to control wealth and power in the North American fur trade in late 18th century Canada. Told from multiple perspectives, Frontier takes place in a world where business negotiations might be resolved with close-quarter hatchet fights, and where delicate relations between native tribes and Europeans can spark bloody conflicts.",Frontier,51.985
62413,"An action-packed adventure series following a fun-loving, hard living trio of interplanetary bounty hunters (a.k.a. Killjoys) sworn to remain impartial as they chase deadly warrants around the Quad, a system of planets on the brink of revolution.",Killjoys,122.936
32608,"Did intelligent beings from outer space visit Earth thousands of years ago? From the age of the dinosaurs to ancient Egypt, from early cave drawings to continued mass sightings in the US, each episode gives historic depth to the questions, speculations, provocative controversies, first-hand accounts and grounded theories surrounding this age old debate.",Ancient Aliens,476.526
95665,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New York’s social scene – and stole their money as well.",Inventing Anna,81.753
4385,"The Colbert Report is an American satirical late night television program that airs Monday through Thursday on Comedy Central. It stars political humorist Stephen Colbert, a former correspondent for The Daily Show with Jon Stewart. The Colbert Report is a spin-off from and counterpart to The Daily Show that comments on politics and the media in a similar way. It satirizes conservative personality-driven political pundit programs, particularly Fox News' The O'Reilly Factor. The show focuses on a fictional anchorman character named Stephen Colbert, played by his real-life namesake. The character, described by Colbert as a ""well-intentioned, poorly informed, high-status idiot"", is a caricature of televised political pundits.

The Colbert Report has been nominated for seven Primetime Emmy Awards each in 2006, 2007, 2008, 2009, 2010, 2011, and 2012, two Television Critics Association Awards Awards, and two Satellite Awards. In 2013, it won two Emmys. It has been presented as non-satirical journalism in several instances, including by the Tom DeLay Legal Defense Trust and by Robert Wexler following his interview on the program. The Report received considerable media coverage following its debut on October 17, 2005, for Colbert's coining of the term ""truthiness"", which dictionary publisher Merriam-Webster named its 2006 Word of the Year.",The Colbert Report,2169.021
9045,"After a deadly plague kills most of the world’s population, the remaining survivors split into two groups - one led by a benevolent elder and the other by a maleficent being - to face each other in a final battle between good and evil.",The Stand,52.609
119279,"Anthology series telling character-driven stories set at different moments in time, aiming to showcase that during people's most isolated moments, and in disparate circumstances, the human experience connects everyone.",Solos,41.646
60858,"The supernatural phenomenon begins again with a fresh crop of inspiring heroes who take on the ultimate struggle between those with extraordinary abilities and those with nefarious motives to hunt and harness their powers. Epic adventures await these newly empowered allies as they cross paths with some of the original characters, unlocking the mysterious fate of the universe and their place within it.",Heroes Reborn,43.56
126254,"At a manor with a mysterious history, the 8 members of the Midnight Club meet each night at midnight to tell sinister stories – and to look for signs of the supernatural from the beyond.",The Midnight Club,52.019
45094,"Notorious serial killer Joe Carroll, after being found guilty of murdering 14 female students on the Virginia college campus where he taught literature, escapes from death row. The FBI calls former agent Ryan Hardy to consult on the case, as he was the one responsible for Carroll’s capture in 2003. Ryan, working closely with an FBI team, including Mike Weston and FBI Specialist Debra Parker, piece together the ever-growing web of murders orchestrated by the devious Carroll.",The Following,112.516
4035,"Inspector Gadget is a clumsy, dim-witted human cyborg detective with various bionic gadgets built into his body. Gadget stumbles around working the cases while his niece and dog do most of the investigating. Gadget's arch-nemesis is Dr. Claw, the leader of an evil organisation, known as ""M.A.D.""",Inspector Gadget,103.379
62858,"In the near future a family must make difficult decisions as they balance staying together with trying to survive. They live in Los Angeles, which has been occupied by a force of outside intruders.  While some people have chosen to collaborate with the authorities and benefit from the new order, others have rebelled — and suffer the consequences.",Colony,137.058
53425,"Imagine the perfect American town... beautiful homes, manicured lawns, children playing safely in the streets. Now imagine never being able to leave. You have no communication with the outside world. You think you're going insane. You must be in Wayward Pines.",Wayward Pines,69.221
39331,"After a naive Midwestern girl's big city dreams are dashed her first week in New York, she finds herself living with her worst nightmare in this hilarious, contemporary comedy about a female odd couple who are surrounded by an outrageous cast of characters.",Don't Trust the B---- in Apartment 23,59.877
21494,"A re-imagining of the 1980s miniseries about the world's first encounter with an alien race in which the aliens call themselves The Visitors, and have a seemingly friendly agenda that may or may not be a cover for something more malevolent.",V,74.786
1412,"Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",Arrow,485.162
78950,"The first season of this comedy anthology is set in the offices of Heaven Inc. When God plans to destroy the Earth, two low-level angels must convince their boss to save humanity. They bet him they can pull off their most impossible miracle yet: help two humans fall in love.",Miracle Workers,89.386
2530,"The animated daily trials and tribulations of clueless yet clever loner Mr Bean (aided by his best friend Teddy of course!) as he stumbles from one mishap to the next, always finding complex solutions to the simplest of problems.",Mr. Bean: The Animated Series,147.668
60802,"Their mission is simple: Find a cure. Stop the virus. Save the world. When a global pandemic wipes out eighty percent of the planet's population, the crew of a lone naval destroyer must find a way to pull humanity from the brink of extinction.",The Last Ship,148.801
51704,"In the near future, planet Earth is permanently altered following the sudden—and tumultuous—arrival of seven unique alien races. In the boom-town of Defiance, the newly-formed civilization of humans and aliens must learn to co-exist peacefully.",Defiance,94.804
2140,"Ray Barone is a successful sportswriter living on Long Island with his wife Debra, daughter Ally, and twin sons, Geoffrey and Michael. That's the good news. The bad news? Ray's meddling parents, Frank and Marie, live directly across the street and embrace the motto ""Su casa es mi casa,"" infiltrating their son's home to an extent unparalleled in television history.",Everybody Loves Raymond,304.789
93716,Allie Fox—a brilliant inventor and stubborn idealist—uproots his family for a dangerous quest through Mexico to flee the U.S. government and find safety.,The Mosquito Coast,86.827
113178,"Applying the laws of life on Earth to the rest of the galaxy, this series blends science fact and fiction to imagine alien life on other planets.",Alien Worlds,21.52
124010,"In the near future, Sophie tells her son the story of how she met his father: a story that catapults us back to the year 2021 where Sophie and her close-knit group of friends are in the midst of figuring out who they are, what they want out of life, and how to fall in love in the age of dating apps and limitless options.",How I Met Your Father,83.3
32754,"In the year 2149, the world is dying. The planet is overdeveloped and overcrowded, with the majority of plant and animal life extinct. The future of mankind is in jeopardy, and its only hope for survival is in the distant past. An ordinary family goes on an extraordinary journey back in time to prehistoric Earth as a part of a massive expedition to save the human race.",Terra Nova,47.033
19654,"The chilling tale of Dr. Joyce Reardon, an obsessed psychology professor who commissions a team of psychics and a gifted 15-year-old autistic girl, Annie Wheaton, to literally wake up a supposedly dormant haunted mansion - Rose Red. Their efforts unleash myriad spirits and uncover horrifying secrets of the generations who have lived and died there.",Rose Red,40.282
106541,"More than a thousand years before the world of The Witcher, seven outcasts in the elven world unite in a blood quest against an unstoppable power.",The Witcher: Blood Origin,64.086
41691,A retelling of the legend of King Arthur from the perspective of the wizard Merlin. Sam Neill stars in the title role in a story that covers not only the rise and fall of Camelot but also the phase in the legendary history of Britain that precedes it.,Merlin,32.63
2567,Follow Herc's many labors during the years he spent training on how to be a hero under the tutelage of satyr Phil. Many of the Olympian Gods and Goddesses pay visit to the young hero-to-be and help or hinder him in his new adventures.,Hercules,85.98
62704,"Looking at the lives of former and current football players, the show follows former superstar Spencer Strasmore as he gets his life on track in retirement while mentoring other current and former players through the daily grind of the business of football.",Ballers,131.184
127581,"4400 overlooked, undervalued, or otherwise marginalized people who vanished without a trace over the last hundred years are all returned in an instant, having not aged a day and with no memory of what happened to them. As the government races to analyze the potential threat and contain the story, the 4400 themselves must grapple with the fact that they've been returned with a few ""upgrades"", and the increasing likelihood that they were all brought back now for a specific reason.",4400,35.998
3934,"Mickey and his friends Minnie, Donald, Pluto, Daisy, Goofy, Pete, Clarabelle and more go on fun and educational adventures.",Mickey Mouse Clubhouse,345.746
89233,"American astronaut Emma Green must leave her husband and teenage daughter behind to command an international space crew embarking upon a treacherous mission. A series about hope, humanity and how we need one another if we are to achieve impossible things.",Away,39.072
2685,"A long-running dramedy centering on the Winslow family, a middle-class African American family living in Chicago, and their pesky next-door neighbor, ultra-nerd Steve Urkel. A spin-off of Perfect Strangers.",Family Matters,186.596
